#{"t_start": 1683635334.1691422, "env_id": "TestEnvironment-v1"}
r,l,t
82.606043,100,667.319423
69.496842,100,667.866982
65.131546,100,668.472445
73.152691,100,669.004709
54.119936,100,669.557432
59.252981,100,670.117156
83.869546,100,670.702041
79.211391,100,671.315068
76.153319,100,671.897263
58.303502,100,672.592442
68.347825,100,673.147125
70.468602,100,673.620013
80.231606,100,674.112759
78.554453,100,674.625636
76.187631,100,675.090353
73.696451,100,675.565857
83.181987,100,676.137639
75.701591,100,676.75254
77.340945,100,677.358587
69.470191,100,678.051139
47.790602,100,678.652737
69.955388,100,679.1248
53.912604,100,679.63673
61.244836,100,680.178598
78.367552,100,680.729646
68.149068,100,681.323886
58.364041,100,681.89748
55.083553,100,682.513901
76.844945,100,683.241712
55.403273,100,683.891463
72.609568,100,684.479193
57.330302,100,685.036913
83.965355,100,685.710363
76.670272,100,686.263336
82.890514,100,686.77591
65.404974,100,687.266181
70.181721,100,687.749629
68.870408,100,688.277778
78.729616,100,688.824882
46.76984,100,689.374479
60.014855,100,689.983981
69.828351,100,690.503044
81.907861,100,691.029828
76.387758,100,691.52808
50.839773,100,692.042037
66.51337,100,692.530512
84.227846,100,693.047386
78.730542,100,693.522784
70.832051,100,694.020534
80.281297,100,694.592319
85.295518,100,695.455791
79.093551,100,696.204446
77.050197,100,696.896375
67.322978,100,697.489584
65.920107,100,697.986293
41.920298,100,698.48857
79.189755,100,698.959069
81.38812,100,699.429304
79.374117,100,699.947678
76.035334,100,700.479154
69.021989,100,701.002243
65.233595,100,701.506436
58.191558,100,702.002358
50.529066,100,702.573979
67.426898,100,703.089942
80.237391,100,703.57903
79.030319,100,704.123749
47.869069,100,704.597544
50.72745,100,705.076605
64.974628,100,705.566544
66.20919,100,706.130345
56.547481,100,706.637182
44.045124,100,707.133584
52.747967,100,707.651358
79.613422,100,708.213136
78.633228,100,708.767018
84.726585,100,709.302441
74.102054,100,709.821886
68.224762,100,710.393795
77.441606,100,710.899102
84.485321,100,711.427556
74.338208,100,712.006886
64.78408,100,712.521814
48.308596,100,713.03997
80.60292,100,713.572768
79.789005,100,714.057864
49.344076,100,714.538175
76.601699,100,715.038549
73.686755,100,715.598127
75.907737,100,716.104891
85.278785,100,716.649292
75.719961,100,717.170362
65.674254,100,717.690223
64.580995,100,718.174587
63.743505,100,718.698526
76.487665,100,719.19956
68.119154,100,719.678125
64.601207,100,720.153534
49.418788,100,720.644121
85.976062,100,721.195032
67.783476,100,721.692915
64.947144,100,722.22675
62.076121,100,722.76891
72.30528,100,723.3659
75.257693,100,723.893888
63.419204,100,724.406951
81.01799,100,724.937584
83.619385,100,725.511296
58.202563,100,726.016983
77.362932,100,726.582443
60.773529,100,727.120225
84.62755,100,727.655029
77.657032,100,728.189836
54.357566,100,728.73758
77.014306,100,729.213771
75.443838,100,729.754846
67.834041,100,730.245622
71.122036,100,730.71964
50.09531,100,731.215659
85.783745,100,731.7749
71.353968,100,732.311968
77.216674,100,732.842508
84.185872,100,733.362378
84.914438,100,733.86347
82.469967,100,734.37052
61.72076,100,734.858937
54.755129,100,735.375173
68.153553,100,735.888121
79.667786,100,736.424321
71.650919,100,736.905325
49.952228,100,737.431277
60.098289,100,737.91319
84.011725,100,738.490162
51.040505,100,739.033696
78.78074,100,739.529631
53.517635,100,740.047607
71.254933,100,740.561423
34.805472,100,741.032441
81.892893,100,741.534395
77.528142,100,742.038935
83.20077,100,742.58202
69.660949,100,743.078233
48.991536,100,743.564938
77.082634,100,744.046187
77.259204,100,744.582878
56.79193,100,745.07263
74.328328,100,745.597173
58.607434,100,746.081387
81.12099,100,746.590047
71.454482,100,747.129747
83.881504,100,747.647335
61.536834,100,748.112764
75.254005,100,748.59608
79.836684,100,749.176593
67.623614,100,749.720975
45.151701,100,750.205662
82.748103,100,750.690836
60.285392,100,751.174714
64.483721,100,751.710827
73.338861,100,752.222533
60.142966,100,752.687087
62.103486,100,753.156533
76.446212,100,753.654486
83.542314,100,754.135852
79.740156,100,754.610716
74.338539,100,755.084617
75.697243,100,755.566929
66.934343,100,756.06113
67.990436,100,756.548762
64.086986,100,757.01393
82.409881,100,757.495018
83.583941,100,758.031622
66.510414,100,758.640013
76.551667,100,759.128815
52.732311,100,759.645281
55.167053,100,760.167562
63.667547,100,760.63919
77.889673,100,761.117074
71.119486,100,761.606535
59.796709,100,762.080817
64.817091,100,762.565852
73.851931,100,763.034416
57.355525,100,763.517894
76.402169,100,764.013629
56.987697,100,764.508757
81.839697,100,765.132058
61.119903,100,765.653345
79.76657,100,766.136723
67.251796,100,766.611941
81.65917,100,767.189936
72.48616,100,767.669835
82.91107,100,768.142937
54.776198,100,768.617682
70.051186,100,769.087851
77.745479,100,769.627134
78.752069,100,770.10296
63.411081,100,770.595068
79.784726,100,771.079485
80.937785,100,771.602172
82.669298,100,772.153029
82.417186,100,772.651186
80.000074,100,773.137144
85.229979,100,773.634673
53.773243,100,774.13309
42.756722,100,774.674582
82.23271,100,775.242018
82.273783,100,775.796371
63.980752,100,776.325349
72.480909,100,776.814389
77.56647,100,777.383215
79.551728,100,777.876431
84.461189,100,778.362802
70.001142,100,778.87467
80.520807,100,779.349305
67.035802,100,779.823102
76.211525,100,780.365988
76.66176,100,780.870774
57.228805,100,781.390306
68.804559,100,781.91721
76.32937,100,782.415844
75.831699,100,782.89087
58.405474,100,783.362446
68.662942,100,783.842213
80.13679,100,784.349914
78.928956,100,784.844977
71.725198,100,785.34614
40.448101,100,785.853032
73.434201,100,786.411509
61.94602,100,786.921555
71.713118,100,787.436911
71.834151,100,788.023779
45.62306,100,788.507493
79.723146,100,789.01343
71.047389,100,789.491131
76.231812,100,789.982287
82.707247,100,790.50434
68.262755,100,790.972965
55.224911,100,791.443642
85.477756,100,791.951047
60.533617,100,792.437427
72.257939,100,792.922719
70.937495,100,793.445977
80.253397,100,794.028306
51.72387,100,794.548156
64.593191,100,795.063339
69.314584,100,795.617577
63.808983,100,796.13944
66.462834,100,796.660588
78.593861,100,797.16547
64.021477,100,797.70026
73.80831,100,798.201605
79.789211,100,798.711141
85.335813,100,799.226213
63.649373,100,799.743497
72.122517,100,800.299889
59.66674,100,800.767099
51.805272,100,801.253441
50.813168,100,801.797419
73.405242,100,802.32944
70.810718,100,802.838413
82.62906,100,803.353156
71.979185,100,803.881919
57.984969,100,804.37591
80.559043,100,804.877605
68.414753,100,805.390933
55.983514,100,805.882331
57.205528,100,806.353333
77.520702,100,806.844863
82.923344,100,807.379464
74.770029,100,807.856163
54.942511,100,808.381725
82.781069,100,808.890742
51.671955,100,809.39404
83.857092,100,810.007241
81.651373,100,810.559583
81.195489,100,811.092372
51.658641,100,811.607847
76.085232,100,812.119541
79.180601,100,812.690345
80.899002,100,813.211936
58.50106,100,813.719991
83.370118,100,814.23331
62.762505,100,814.722007
62.671564,100,815.213885
83.151591,100,815.727855
61.118042,100,816.233297
77.440737,100,816.79165
76.089479,100,817.275924
63.344482,100,817.77732
76.757222,100,818.283894
67.725815,100,818.825634
77.562924,100,819.346385
73.406505,100,819.828867
83.025803,100,820.388806
59.932732,100,820.904122
56.237494,100,821.432754
80.562699,100,821.960656
83.934309,100,822.474405
49.142119,100,822.96944
61.42865,100,823.452588
52.205012,100,823.925546
67.071355,100,824.452704
65.334553,100,825.026971
76.022536,100,825.624591
54.5226,100,826.15619
67.519605,100,826.674425
79.638595,100,827.195941
64.542792,100,827.679912
80.619839,100,828.171992
49.641116,100,828.673908
78.505884,100,829.232299
52.627546,100,829.758295
67.292579,100,830.262488
82.533925,100,830.845951
74.233059,100,831.378924
44.010964,100,831.903902
76.622894,100,832.422162
80.156372,100,832.94108
81.303089,100,833.482481
86.013352,100,834.038198
69.773801,100,834.526652
55.473939,100,834.996913
77.426905,100,835.484489
85.17405,100,836.029387
81.174993,100,836.619426
55.140819,100,837.161021
64.471974,100,837.694173
82.929442,100,838.200896
55.338775,100,838.712944
80.003485,100,839.236805
67.547702,100,839.715169
74.862312,100,840.265821
64.67364,100,840.801716
84.35832,100,841.323833
75.967376,100,841.829672
71.219054,100,842.320535
81.672253,100,842.817152
71.423269,100,843.295422
51.670494,100,843.767727
52.800199,100,844.270795
82.922772,100,844.791173
61.690588,100,845.283868
67.124881,100,845.757512
83.054953,100,846.309642
71.175225,100,846.82364
81.866123,100,847.339245
31.971876,100,847.805266
75.683062,100,848.316482
78.099279,100,848.796917
