#{"t_start": 1683711024.0167513, "env_id": "TestEnvironment-v1"}
r,l,t
69.869712,100,646.778868
58.538395,100,647.342962
52.830359,100,647.836241
79.806311,100,648.371076
80.126975,100,648.942056
78.052252,100,649.492337
55.236801,100,650.065421
70.067571,100,650.549131
69.637519,100,651.065455
65.764199,100,651.610073
58.132627,100,652.133659
72.735988,100,652.666187
80.645835,100,653.231674
58.486318,100,653.757107
80.954926,100,654.290331
59.350384,100,654.834281
50.19471,100,655.353956
72.744723,100,655.891224
46.959815,100,656.413944
79.942685,100,656.978591
70.588504,100,657.540247
62.173266,100,658.055146
60.20278,100,658.603619
51.853775,100,659.133213
66.701238,100,659.635814
80.90664,100,660.21041
49.037647,100,660.749298
62.152084,100,661.316986
80.242212,100,661.867438
61.429785,100,662.432854
77.353899,100,662.985468
70.139846,100,663.503078
49.356892,100,664.0032
61.863723,100,664.511337
75.330124,100,665.066293
62.329583,100,665.597172
71.090767,100,666.17208
55.804639,100,666.719829
65.15337,100,667.328425
60.743565,100,667.876584
79.880612,100,668.461825
77.098223,100,668.965866
59.474448,100,669.509454
81.049797,100,670.059108
70.002013,100,670.601075
68.820905,100,671.109902
77.291387,100,671.667948
59.64606,100,672.236299
54.337891,100,672.769907
79.605615,100,673.31516
52.619858,100,673.813754
64.912667,100,674.343779
72.709846,100,674.896003
62.745148,100,675.394598
53.778195,100,675.935257
78.956461,100,676.522719
43.398531,100,677.035699
76.705021,100,677.569958
75.215022,100,678.119461
74.685183,100,678.694263
63.657432,100,679.207745
74.042067,100,679.79673
50.782332,100,680.339971
51.115433,100,680.878744
74.92414,100,681.453321
66.681935,100,682.027794
80.793568,100,682.615518
73.629041,100,683.129769
69.10691,100,683.640961
45.191559,100,684.169057
63.126445,100,684.701701
47.462406,100,685.241698
77.77396,100,685.776151
40.53109,100,686.281316
77.528537,100,686.835863
79.288265,100,687.385066
0.011836,100,687.935121
81.313909,100,688.483081
55.319506,100,688.993115
82.815129,100,689.618958
84.29237,100,690.15269
77.27285,100,690.763479
81.055953,100,691.317029
73.57549,100,691.814176
42.535902,100,692.31426
75.906596,100,692.823203
82.407582,100,693.352216
44.259806,100,693.879855
77.308332,100,694.430394
57.356538,100,694.9332
58.372608,100,695.41954
47.738594,100,695.936744
81.354866,100,696.441256
78.232354,100,697.01518
33.783471,100,697.528227
60.87886,100,698.040767
70.350599,100,698.535293
43.361764,100,699.054026
70.812966,100,699.584952
46.413253,100,700.10933
65.591007,100,700.615996
74.476758,100,701.132026
69.759583,100,701.633836
34.659196,100,702.227563
68.440485,100,702.726585
56.863031,100,703.221674
16.543767,100,703.77482
77.932151,100,704.310447
56.845019,100,704.836606
61.874253,100,705.332242
69.985423,100,705.88201
63.305734,100,706.45891
51.753684,100,706.988136
64.254173,100,707.526724
78.020149,100,708.09185
40.284671,100,708.622177
71.393993,100,709.144024
78.996085,100,709.707834
62.958092,100,710.266282
40.760285,100,710.8352
56.449729,100,711.383571
81.012517,100,711.928291
80.679634,100,712.52808
81.949554,100,713.071885
62.69578,100,713.598768
82.562473,100,714.16755
69.814722,100,714.709277
60.574406,100,715.263561
65.007205,100,715.767677
63.235292,100,716.306787
52.17793,100,716.811802
39.767636,100,717.32906
66.459074,100,717.831337
51.844944,100,718.365083
79.900246,100,718.912698
57.994447,100,719.430098
72.33375,100,719.950018
74.374286,100,720.452063
70.969809,100,720.965029
80.666401,100,721.513565
58.429931,100,722.055391
49.512669,100,722.583975
77.234469,100,723.07981
49.552964,100,723.625063
52.724405,100,724.147427
76.894365,100,724.695084
69.634635,100,725.210012
77.76321,100,725.75287
44.063156,100,726.303537
63.094366,100,726.891477
72.387411,100,727.415943
50.633841,100,727.961385
81.136546,100,728.537404
65.623739,100,729.097121
69.091633,100,729.615294
64.428227,100,730.165497
80.953415,100,730.708742
78.339992,100,731.261399
83.377634,100,731.806764
77.004636,100,732.382635
50.525666,100,732.913012
81.685675,100,733.507244
67.429765,100,734.057077
64.833403,100,734.617416
72.042552,100,735.136312
65.354409,100,735.719627
77.909273,100,736.243721
43.805315,100,736.809901
79.598012,100,737.394672
74.660001,100,737.941483
74.05596,100,738.502727
66.084775,100,739.038016
43.25905,100,739.588984
51.748649,100,740.122994
54.882859,100,740.668031
47.962892,100,741.193615
41.284187,100,741.701072
57.85354,100,742.282584
41.368734,100,742.874078
69.929546,100,743.417821
62.753714,100,743.962398
80.487471,100,744.562387
81.043071,100,745.130603
70.224036,100,745.696912
72.049874,100,746.263478
73.474106,100,746.809041
64.666821,100,747.35046
65.496905,100,747.928098
82.040624,100,748.474874
82.153718,100,749.055521
44.060549,100,749.581165
62.751738,100,750.093085
78.53403,100,750.64696
54.081326,100,751.186929
45.791592,100,751.73762
77.31382,100,752.246811
67.934592,100,752.810533
49.409291,100,753.34608
75.670749,100,753.935636
42.669413,100,754.506307
81.762472,100,755.071554
57.781244,100,755.687304
48.628898,100,756.260064
69.390899,100,756.811672
74.784985,100,757.351036
60.529552,100,757.912962
77.40033,100,758.432964
72.170532,100,758.981936
79.929215,100,759.552945
79.726087,100,760.095262
65.9052,100,760.597167
68.035046,100,761.102945
80.131513,100,761.640054
78.738522,100,762.186072
79.662994,100,762.73737
79.880553,100,763.283552
62.060716,100,763.792337
84.480778,100,764.368113
46.769769,100,764.912753
83.386522,100,765.449602
46.13117,100,766.018896
76.782369,100,766.562967
81.593959,100,767.134389
78.07609,100,767.682502
71.12582,100,768.263071
40.387267,100,768.801455
57.048184,100,769.360921
52.195973,100,769.910081
77.273895,100,770.447207
80.859849,100,771.028644
76.913052,100,771.617385
50.605899,100,772.136368
82.266776,100,772.71929
62.331291,100,773.249384
63.30795,100,773.833992
75.276282,100,774.421221
58.094341,100,774.954831
54.778143,100,775.476006
72.463357,100,776.000175
51.358055,100,776.521599
72.911317,100,777.093694
46.450076,100,777.604304
54.046319,100,778.135435
55.44473,100,778.662576
53.806028,100,779.190178
54.374385,100,779.766641
46.498797,100,780.321581
73.393571,100,780.879207
73.307252,100,781.389055
83.063342,100,781.983295
74.086549,100,782.471895
79.608679,100,783.04869
49.015745,100,783.567053
61.521145,100,784.126833
72.14828,100,784.642058
45.332656,100,785.200551
46.26231,100,785.765578
72.242405,100,786.350912
63.773815,100,786.908984
67.735839,100,787.454804
58.78102,100,788.011518
80.204405,100,788.586153
79.973882,100,789.181524
73.363837,100,789.690975
75.724784,100,790.200966
71.686465,100,790.73456
81.299983,100,791.358422
77.239122,100,791.893987
61.623518,100,792.412366
67.29769,100,792.969894
81.717703,100,793.543226
64.163812,100,794.074041
76.847399,100,794.613129
78.158363,100,795.185406
45.715333,100,795.756622
58.369127,100,796.316298
70.245357,100,796.86647
58.510201,100,797.398994
61.240793,100,797.943934
70.81947,100,798.469903
70.41608,100,799.00754
65.634281,100,799.529121
48.734304,100,800.092576
86.195852,100,800.660018
50.327564,100,801.201107
66.174637,100,801.787938
51.046693,100,802.341514
80.869855,100,802.847861
70.026075,100,803.375823
81.265637,100,803.954424
67.589612,100,804.47157
83.651705,100,805.020069
76.427852,100,805.552805
78.654043,100,806.077193
56.683168,100,806.616965
69.015131,100,807.141771
69.310618,100,807.653948
73.632245,100,808.24475
73.587745,100,808.786928
81.59748,100,809.36241
74.397623,100,809.89139
76.923471,100,810.451096
55.401526,100,810.963143
59.745602,100,811.518878
62.004871,100,812.050952
58.725212,100,812.584756
60.036803,100,813.125222
70.206848,100,813.67031
48.09588,100,814.185005
53.626267,100,814.715448
69.630629,100,815.257488
76.341474,100,815.835275
72.43317,100,816.38787
46.623952,100,816.926197
60.621256,100,817.477386
78.581593,100,818.029783
66.521002,100,818.543426
73.880335,100,819.079565
79.633166,100,819.698195
81.00771,100,820.301265
51.103501,100,820.843518
78.963099,100,821.369626
45.559826,100,821.946786
50.609432,100,822.466606
81.849369,100,823.044147
43.169781,100,823.617827
79.760092,100,824.23365
52.181634,100,824.76903
74.467331,100,825.2942
72.704431,100,825.830791
76.01358,100,826.395806
67.568891,100,826.93825
56.106235,100,827.525508
67.620109,100,828.063887
66.388133,100,828.648196
80.406418,100,829.211532
51.637864,100,829.775185
66.221871,100,830.329412
45.017193,100,830.901922
60.817117,100,831.482724
50.573724,100,832.010699
76.98018,100,832.553217
75.338721,100,833.086867
76.317085,100,833.684744
64.273653,100,834.255656
70.091011,100,834.767597
83.320666,100,835.345854
82.624675,100,835.940154
